,Unnamed: 0,PM2.5,PM10,NO2,SO2,CO,O3,Temperature,Humidity,Wind Speed,Air_Quality,HasRained,Is_Stagnant,Dispersion_Index,Air_Quality_Category
12270,1373,10.416406714339988,33.58807287462214,47.00454043637998,17.554929658920297,8.91075239825987,32.668407179722124,35.11657372570004,53.3373254180102,18.27972202423976,44.739345420645094,False,False,11.977354147439836,Good
12271,1502,10.541405518407393,23.120861797913474,43.79219250513228,17.687170821853016,8.65695744572532,36.40600079444949,30.89209955261148,54.258022080504006,18.936934639516167,44.646931909885666,False,False,12.320758306130195,Good
12272,5573,9.12814460144035,27.328810151975773,24.015446492381862,25.48646875782633,3.068369643231642,78.12243716289561,4.006808715495486,45.479748626130366,7.161304763902088,38.404712313808055,False,False,5.273220014110282,Good
12273,435,8.719337683761522,29.190905994434807,21.16235361998582,18.196738077627593,3.2252939140042542,140.83461253823523,14.742870421692032,37.44682872152004,6.099019517335225,36.6510672045938,False,False,4.972328790575829,Good
12274,6290,9.521373560879022,33.40329378510953,36.385708812889526,33.00341079977033,2.3803566989299325,92.62410010262212,16.141291951121396,49.398516709418345,2.1005536933377416,46.416905142683994,False,False,5.629646816063194,Good
12275,3053,9.291110272783557,31.554575711331466,40.05121474427355,6.805778590376848,3.1192418687846635,178.22011846577357,25.32299699134621,23.420904585556055,12.904099719181788,48.12495216815078,False,False,10.438310359189162,Good
12276,3317,6.794837456572074,24.257578770932536,28.544108424091807,29.855658722723447,1.2165630343132339,152.70927556163608,18.026145306339767,81.66952010383496,11.625979215462953,42.65094103246207,False,False,6.811917954874164,Good
12277,5206,9.247586716133128,17.654079179849962,31.154047278560967,13.022699499911537,3.7841017259022687,38.68482814477882,0.39884352205079,67.31087646305109,2.6254977507464563,43.229719611327766,False,False,4.799475814105429,Good
12278,397,8.817536189112829,29.345505692603275,21.041493921091902,18.573921054592354,3.2615518236724292,139.9986662875523,14.248856402463149,34.77683654012194,6.115134143854413,37.06308890536852,False,False,4.908373866577798,Good
12279,7292,9.586241127785089,26.100307072645556,24.1668552730762,5.670657336472479,2.6893323937652305,122.71721067178426,31.620146689814582,78.21237362205581,13.20634120316421,39.942671365771204,False,False,4.00252887000564,Good
12280,4659,6.019777760770976,41.78217342088075,26.931801521806133,13.27223150687244,0.6046580216520274,178.60187124314768,18.54385339189397,23.35914914444959,5.958198478193868,39.32379773892557,False,False,4.831239115903104,Good
12281,1213,8.391276712002611,82.26727500154826,34.166006864091564,19.712814694586072,2.0624107003253176,106.10200749063105,37.818813757561124,45.513314616964706,11.939447823505198,38.46492821196369,False,False,8.785198096572119,Good
12282,5482,8.899733799274049,24.521077682020913,24.97454984515356,24.19555991180966,3.149085201300373,61.25065285870698,1.3200386373513222,37.320877771237946,7.91545015484644,37.46837838054681,False,False,5.968309137577456,Good
12283,307,9.42975754982357,100.87110880143757,35.13129603866618,27.813462656996663,2.357738591862084,146.3050782614185,26.925948891790487,49.46187572882647,5.321930789651176,44.13187501387851,False,False,3.6735221490553496,Good
12284,6548,9.31675842647892,27.100476776293263,47.428217377563904,34.88855351342373,2.400482777723385,38.9713283857428,14.239377505140117,27.591910336712345,1.2854475022029073,48.62543940453336,False,False,8.148761011710357,Good
12285,5751,9.509600773671242,35.79713717550154,21.68631998193678,28.02651809291673,2.677938031654142,129.9870134272768,12.160995361889931,65.48600292972225,5.079002835488757,40.94882196669811,False,False,3.4018409103422673,Good
12286,3642,9.880409433374693,19.46144579730906,29.044376681346776,6.342764149242534,3.0736764999073993,167.084738424837,9.71626397763723,49.134657133093214,12.115103600433363,44.862647510215496,False,False,10.043605144881102,Good
12287,6863,8.710734805383263,29.35154245379012,51.44242419761334,35.00452799910634,2.228670726159192,34.3949954468501,20.643325859162758,41.89062633681945,5.479528681894449,49.11928245930307,False,False,8.456502048733084,Good
12288,6767,8.905691120705562,24.537581796776898,49.48782816795559,33.53044644962123,2.220292140711571,26.364308094489502,16.09581535238517,23.899569504283235,2.193156531954262,47.096989817231005,False,False,8.466670328246167,Good
12289,2346,10.636370546350651,33.66332427441343,30.661625082117503,9.295748789806321,0.8070656532019044,96.32720779458676,-8.042123515450218,50.435169787387444,18.07355268392068,44.318210609794384,False,False,12.13973035611029,Good
12290,5670,10.648506348476149,40.043231423385976,29.492185473288686,19.39564333906491,2.242196724834849,137.2202962693441,20.175872457341637,53.674219514494894,7.386597317325687,45.64675505551074,False,False,6.277883279036236,Good
12291,6026,9.087362846115445,24.075787615371816,37.32488217825541,29.546053767425928,2.8576503943603724,38.12682037248558,6.431814901846106,28.570737724422724,4.807269491515842,42.89805201636311,False,False,7.494132941773279,Good
12292,6164,9.9106327256706,37.538820048071294,20.354253360030455,24.812229549072438,1.81678358830732,163.6165684085154,22.341952309162554,64.66264574614003,3.501669674008375,42.86834034784654,False,False,1.8039894433320645,Good
12293,5748,9.505036610846311,35.695812760788115,21.714188223185463,27.99612613810603,2.68260958654554,129.36644837118615,12.06342966950292,65.24662601356303,5.103917794909546,40.9183814297621,False,False,3.424232156201036,Good
12294,7697,11.131955193305743,26.435472206405127,20.747222823330816,4.139700447675885,3.49904780435325,113.38016271196038,26.044874256512976,68.69940846461327,14.041324743736519,46.38314663877392,False,False,4.811599579220053,Good
12295,302,9.67234580174532,144.0726109222453,43.840214282657016,32.92514367963355,1.7616646014257829,151.22961977543002,35.267519211442675,61.87892868076407,4.819426553527549,47.880516108973616,False,False,3.0081372294985482,Good
12296,934,7.424927119676842,27.15303910636303,22.755474314243887,13.224873910963872,2.7473577057268344,151.85369734018687,21.254751259471885,72.64152005883786,5.886603424767482,31.21997392871403,False,False,5.815355157954056,Good
12297,4356,5.76796286391587,39.16248613141784,29.419250095413982,16.61440681576334,0.560781538928795,179.73097440225285,18.709814319579355,40.13737709104019,6.546085733906076,39.72289600365453,False,False,4.699455490184475,Good
12298,1811,11.058110409905204,14.395422456259872,12.676777044060572,30.50773251975307,0.9247048754765297,160.69280686626638,-6.56642044553158,68.44674747265623,14.354628476434689,46.10120796540779,False,False,8.448254788873529,Good
12299,2957,7.99171025714033,41.18807706638287,22.976387233757123,26.48105619303791,8.019798935532254,174.77260865306863,22.219821364380838,85.62296191563894,8.809531379688272,45.428483354271236,False,False,9.453482996988889,Good
12300,4217,8.866866896833326,17.765704096461395,43.42672379233832,4.554877303724571,1.9694405808936861,130.56634787817313,4.284116909181226,79.41721412248552,6.293574089623283,45.109853579414725,False,False,7.000733031932411,Good
12301,6544,9.319748329907318,27.19257560484997,47.266860622051034,34.86100719003423,2.4001886888615753,39.755320276516926,14.267168902581124,27.91055561848306,1.2973581011061965,48.59316757781538,False,False,8.111950889173853,Good
12302,2447,10.489913020363296,38.736612974615404,35.268202466173115,3.829953919958226,0.8285460903467164,79.97668959335843,-7.9933043401210995,45.166604385868986,18.81950968294961,43.70797091818041,False,False,12.973561870731631,Good
12303,3022,10.531954131467531,15.458538377766583,10.258309035104237,24.578541875678876,3.107593651001518,132.99902092129466,17.980713899161998,41.7430928920448,17.591881500795665,46.63849074222704,False,False,12.355553953274645,Good
12304,2483,10.319767084217302,38.96881797680384,36.99430073624525,3.644758362075969,0.9583498356014477,87.65746740687874,-4.706042741331117,42.89292761474271,18.312454854266324,44.1751712030198,False,False,12.776570388302874,Good
12305,3711,8.457216259329721,23.509878332578943,44.41860408323942,6.252607690448915,2.4173083308658407,175.69990076078585,8.610601586237356,82.12052620876574,8.326572683749742,44.94490770208619,False,False,8.207594580223427,Good
12306,1422,7.218098862237935,27.59826998289022,24.16826998289022,10.661425829303523,2.5207414427664845,118.98355437537046,29.57127390352658,60.09249003028292,10.779981093340975,30.230441304765886,False,False,9.12133086368392,Good
12307,7274,10.997652270038854,25.527041197341454,23.469497807302346,1.7599733691154071,3.5413004094259786,119.45850175599438,28.395929924488392,77.29932261852332,13.633888909106634,45.82355112516189,False,False,5.025880647803179,Good
12308,2786,9.477677216052767,25.18405591262146,29.71839918213124,19.730462975586768,2.3695975486967376,150.87020517865832,26.580881884982503,35.7758289929636,15.728696607694754,48.76425091077487,False,False,11.42985426429428,Good
12309,3012,7.376049723068343,48.301278443130556,27.13670177493739,24.607295399072317,9.440700248594796,189.72154118842374,22.422713615374967,94.75927920630185,6.122333931526932,44.85236965327265,False,False,8.567983425643886,Good
12310,3614,8.30672731259569,26.96062487861977,42.01311409745978,8.807420041980157,3.3949031941458316,177.65159074439853,10.533127045289177,83.87973033027674,8.019761885369507,44.93202721325149,False,False,8.257757562468104,Good
12311,2560,9.9074378338628,38.68271196635378,40.633737486823236,4.120199232382688,1.2886339800180622,110.27036083575892,3.7446031702710556,37.959702655144234,16.87771736068587,45.48371191859097,False,False,12.12441698212994,Good
12312,2094,10.476392647278223,33.69782973910855,39.732062982765456,8.077411483874702,3.9503601043372,58.83115563052816,7.499972587310907,47.56241012671593,19.039545577923526,43.94005408992085,False,False,12.907350007459577,Good
12313,2796,9.160312728029417,29.33834026907525,37.39391809617744,15.087538058208136,2.37967261180859,162.63116218456065,28.436372674748647,30.998569900760273,14.509613971160618,49.13624975945553,False,False,10.932817817442896,Good
12314,311,9.251891143147752,69.19564272114101,28.74589203900428,24.06556337347048,2.794781762551239,142.69439020589937,20.809885450809112,40.357656655691336,5.6903683463368,41.38336054040375,False,False,4.161384293080452,Good
12315,7216,8.32730979507324,24.97903530739014,23.275113435908032,12.59191340275546,0.5046585715239891,131.43737737912355,34.7778036408348,44.59993719089486,8.097789899874353,34.6971241461385,False,False,1.6471620067640997,Good
12316,7112,10.713491160580631,25.16117669480478,28.225018848104217,6.328354313349987,3.3829028131782386,105.01019326273784,26.60220150595599,70.01303932130119,11.695807532197124,46.28899283101267,False,False,5.695881568183264,Good
12317,6227,10.096714407125,27.94656175440649,49.858356756259866,25.04189647213063,2.3012346788153195,36.32865620877445,16.171194269625474,15.08491806336372,5.049561799136752,49.61384288789811,False,False,10.536418533031487,Good
12318,6451,8.992778219597383,40.641259113209486,32.65271338766527,31.72599514365464,2.1721445958730192,127.54618144471627,24.762104045667726,81.76077172430509,7.425012231606585,45.32285020522092,False,False,4.094402950104489,Good
12319,6939,10.20470250880364,22.500100876042428,22.278114176779418,8.950636267067077,0.5533531971226884,134.21796174220083,31.59081280014132,19.551984269006013,4.735248173690124,42.519593786681845,False,False,1.99036913181224,Good
12320,5203,9.249735033133497,17.602809884949224,31.20409725840744,12.930554119382128,3.788630610389536,38.529917070265604,0.3953017021312601,67.54852677338938,2.5825894733606756,43.276389642805924,False,False,4.789837418914576,Good
12321,4184,8.848632863527257,17.862159490036973,43.79986082173207,4.4010771967081705,1.892804788737748,134.31278106918947,4.437124232140841,79.44654713258659,6.509211353068958,45.096844487116414,False,False,7.101152345791917,Good
12322,2771,9.914290776620277,19.46880750603933,19.158819365442916,26.11795765796332,2.3557368007422133,134.69009206641044,24.02819413669097,42.34813364806715,17.405847110192177,48.252474237647135,False,False,12.113651163384139,Good
12323,1910,9.012196443668874,22.24916349609186,19.795742020716347,18.467452811241802,1.6870318378780635,110.03284416612537,18.674754385971497,48.29170540054382,16.35288720672194,37.55081851528697,False,False,11.31944953498266,Good
12324,5068,7.451391770410904,33.20175547313595,25.958859961856668,18.70217202239993,1.8694820495863327,120.26707514160617,9.981967664338672,30.29946560542244,6.931140038143333,38.4014765952345,False,False,5.39647183168327,Good
12325,2634,9.468166747683645,42.12526020632832,32.801525410038046,10.37365164364069,3.644262904352563,114.96088832136762,1.9298700524519816,61.08392259834858,14.71855553068917,44.052264666834866,False,False,11.57894652561706,Good
12326,5356,9.112975191171076,20.86656503232272,28.017962561877482,18.796442475986584,3.5003260786849695,48.39141053933976,0.6207706307720111,52.419931282789484,5.3140901006642,40.30541928403994,False,False,5.403408601773013,Good
12327,7039,8.018920810107375,25.715719495143063,40.566285435973114,27.18370465519706,1.6850629175290934,62.37668381524661,23.87089075423713,42.575585652845774,5.84158295270109,39.83820117303189,False,False,6.002715679512631,Good
12328,5572,11.000607947014272,38.81001704411587,33.69164112414582,14.765077926095248,2.195822367954218,121.59213800057148,20.67740253916179,41.36440411584743,9.131647191056093,46.74845274013525,False,False,8.191254892555598,Good
12329,2989,7.602203190310842,45.731471997229455,25.522277173856438,25.37147356187233,8.934628033283088,184.1874044657761,22.39535579910334,91.39125406980457,7.118250694770761,45.067218532645235,False,False,8.899972954652249,Good
12330,1116,7.099138872335365,26.74696255514995,23.31696255514995,11.728348238742202,2.606243935508957,149.82764925729634,23.902086884732203,78.98110592700044,6.5160089552707126,29.836161035202444,False,False,6.467036088982815,Good
12331,1756,8.343215828764189,27.4436993393022,32.1124515367693,11.251319362203608,4.568306262520551,56.91903332408368,37.22919215744815,37.73262933050935,17.92676230966741,35.0090435047209,False,False,13.029454151109299,Good
12332,5408,10.547104579880257,30.357052599586275,35.32773593396336,12.98988705122432,2.603965785840175,71.26256226670921,12.236632961956763,23.071081700359947,10.952902510668627,43.94626908283441,False,False,9.766454800608756,Good
12333,8618,6.651274881642392,36.721676071958115,44.821308740691606,34.30433819018093,1.6205586906527047,57.417270672238104,31.596269238467524,87.5401385202343,6.061732503706801,49.00619741454419,False,False,6.3704612146612085,Good
12334,5505,8.981356889639484,24.070122949996513,24.911714991495398,24.5090352886582,3.218611183545471,58.164489100747055,0.8690055114698796,37.781164870738976,7.962592978909178,37.42571639840787,False,False,5.993343259062774,Good
12335,7057,7.9610949199008445,25.792545320703166,39.98451567628813,26.76983649814747,1.6501608623687236,64.72503452074109,24.377899898726533,43.79344020480259,6.079495186693672,39.36485885410748,False,False,5.842042313153058,Good
12336,7220,8.301683462650987,25.01747480602352,23.291302113647898,12.634210628850253,0.5075518671200498,131.38192254686572,34.819618650996915,45.025182755525435,8.155862475766718,34.59034776104578,False,False,1.645990910927599,Good
12337,2681,9.204637715536517,42.91838938346566,32.07787977192343,12.174292136607399,4.377229505019011,124.36065537476982,4.513471399772211,65.32241847873422,13.63732387467716,44.15269254618116,False,False,11.201023862152047,Good
12338,3709,9.475011697628306,19.261656482563232,35.22814692804287,5.169244387871412,2.4180571952075,169.07293306187074,8.4884325578886,59.3045151642813,10.993955795354836,44.89573833980871,False,False,9.411262265200133,Good
12339,1695,10.074001284941655,16.863263286852593,15.10701822204889,26.004271113399838,1.2492524237616522,160.42449398443236,0.4592385231981062,74.63960647109563,12.48173297521977,42.05097460135347,False,False,8.002333372299109,Good
12340,2695,10.423988004622545,18.195527437834805,12.847131590378805,27.39312545342379,2.038258757427948,108.83641752693818,15.31099007702109,48.810856812675326,19.22207539951543,46.871162456628525,False,False,12.917976009245091,Good
12341,1167,7.957153471060903,25.976069025339466,29.366648818013623,13.028138387559157,4.395006729049497,120.77248765770594,26.08461814568979,74.36625378348629,9.325676517413804,33.56384176535884,False,False,7.760669788364307,Good
12342,5583,9.149551570311951,27.80404486092532,23.884738058918792,25.629013985841937,3.046458980974826,81.03302938935555,4.464414155962537,46.6024811817727,7.044447898532407,38.547485403116966,False,False,5.168199943293132,Good
12343,1175,10.53164193404025,78.8573954907701,27.782203731569822,32.70238879828782,1.1390148395758504,157.8511651514737,12.938872280339364,68.54961857394676,10.231329344877722,47.71338846324688,False,False,6.008469220118583,Good
12344,1191,10.135452915713607,25.442430489764504,40.9775459808507,16.98717525959473,8.053528404501076,50.00709970276246,29.892298593809187,46.994316905782604,16.275641637682277,42.921393651219425,False,False,10.84999103642484,Good
12345,3344,10.679067676906978,18.448404845374185,13.983743229909079,13.973385997088089,4.033543613473337,153.1189616946309,14.181722931637431,32.01196454812367,15.519311257692857,45.39245549566533,False,False,11.710850474731181,Good
12346,3355,6.550159137378786,25.020858149133108,29.990732430796335,29.617804101674995,1.140527540699384,155.17214318491034,17.81607288488099,83.82580871760209,11.105915935424633,42.31114871667857,False,False,6.400546438142822,Good
12347,6379,9.160067019813727,24.100022339937908,45.72524358097759,32.96314993124513,2.612273808128675,24.682606919445163,10.21849061529823,22.381794938356574,2.665525707987322,46.609946838367186,False,False,8.505932692407686,Good
12348,6951,9.93659274629065,22.565110880564028,22.25849651780026,9.935731327358981,0.32296533509621694,134.91983107732253,32.15190377150961,17.895357465451124,4.4509470830026405,41.40246977621105,False,False,1.7207045072229599,Good
12349,2869,8.208125481311335,40.627212904645646,45.872315162682504,10.869997486867621,4.320062254187612,187.29291160372958,29.55483013834236,41.28471381570111,10.43910031216463,48.521340560172675,False,False,9.561174482246447,Good
12350,2797,9.112124309114934,29.96912412301403,38.55936393140547,14.382559337051816,2.38120240288524,164.41693830137038,28.718109198031733,30.273193965248616,14.324509250885939,49.19273382441055,False,False,10.857348124328151,Good
12351,5975,9.672489039462167,42.213903174397316,19.949406763212522,29.4939272577843,2.2747088370449657,171.414132898748,19.882084145147886,82.01100697898872,3.7498752584424917,42.33115298125257,False,False,1.817528457670025,Good
12352,3827,8.494869441121931,19.35387671737844,47.11410968150706,4.10680512293235,1.0838404346052044,172.75589844763866,6.565385332074353,80.47213057857994,8.734950135814126,44.74702560007757,False,False,7.953660011541263,Good
12353,1811,7.36958305607867,28.682328745062982,25.252328745062982,9.302801965794426,2.4118621784434557,79.70654324110228,36.79044251624913,36.039640377008645,16.209742666319837,30.732519598745597,False,False,12.501321938755328,Good
12354,9841,11.814172751360474,31.050022430550626,6.918902882535997,16.227982347140095,3.284417561369738,82.50406918561808,14.102234307644725,25.014488651647806,16.110973515363238,49.2257197973353,False,False,3.7231176326608155,Good
12355,496,8.560770386439192,28.94126414685555,21.357513370536378,17.587677022784387,3.1667459888390868,142.1844674795433,15.540585902067445,41.75823287743282,6.072998217261817,35.98574987317144,False,False,5.075600825242167,Good
12356,3465,10.515047550040492,21.87458356400708,16.56271141613729,9.961774062679936,4.827562795798087,164.69544884612648,13.055552475470117,32.01279286886577,13.935399377467617,44.79585029291239,False,False,11.203279457578283,Good
12357,5993,9.913057625509001,41.62989256123409,20.043287534814652,28.05514491144296,2.4374290794831586,169.7002062000916,19.72910417874898,82.0553986367202,4.074604326931567,43.2767919266879,False,False,2.066058514604528,Good
12358,4993,9.046892876605542,38.960404282601694,36.063786604766456,7.7310795061968145,1.3279732343577313,130.48633469341576,20.695540969606085,16.347700711904324,9.885947198620071,44.726478135627346,False,False,9.096352697729447,Good
12359,1812,7.9489150399163915,28.052489482344072,29.33564923875973,10.32272173895619,3.6576897827385046,63.14821516744464,37.65174902888439,35.005917360724744,17.664751362029133,33.263434743325185,False,False,13.092388153238101,Good
12360,5721,9.445747612535648,34.37959699829138,22.076199871694104,27.601331161119727,2.743293620110572,121.30523715381744,10.796040140909085,62.13709243157551,5.427565973923052,40.52295536539882,False,False,3.7150970067368805,Good
12361,9729,11.778480873880564,30.808600967147193,7.6423652080838265,15.595554360782597,3.2956464666443166,84.1194274158324,14.72704267970876,27.299971907355722,16.002694785929805,49.077003641169014,False,False,3.780064223696177,Good
12362,7283,7.2250834232574945,26.770389166243614,32.57971429755844,21.502097072171495,1.205925351894702,94.61498712192511,30.831143556795897,59.29436804660913,9.107656772883452,33.3401286280461,False,False,3.796981797479752,Good
12363,2469,10.393426785443747,39.340554755063195,35.34227162305132,4.051537237723599,1.070790452061606,81.9579635661496,-7.141248452790941,46.20240906498515,18.51479928690103,43.6996587217554,False,False,12.905846772694247,Good
12364,3536,10.530113544129627,19.781634904523212,19.13405751825239,8.223486575112076,4.124394152707244,163.89839051323986,11.684028102555281,32.836098986260126,13.911892959363275,44.809615028483904,False,False,11.057019212374442,Good
12365,7150,7.953483794711146,37.130575563421864,49.64682142230749,33.85144123285561,1.9590434723592716,65.3160783826282,31.502993762210615,78.48535510255758,12.28905102786265,48.300674509760846,False,False,7.142786280218578,Good
12366,5542,9.060679275822224,25.831079923253363,24.427381833509013,25.037229060180923,3.137422388276077,68.94953400796985,2.564638166693886,41.94139072488791,7.5295860708057445,37.95475449785074,False,False,5.60419696449568,Good
12367,9973,11.624711355032776,31.53983600196349,7.3547511583696235,17.719679964594352,3.197603493856239,79.26356905792845,13.985841369372547,24.780620731841466,15.671213038648549,49.4220762333618,False,False,3.735874579096057,Good
12368,3634,6.442905856583707,25.490942117006526,40.33070712833941,20.22130813545272,0.8830366587482528,168.85277505441917,13.342512767246472,89.44554931218745,8.67219895585883,42.07240455254895,False,False,5.638141471190789,Good
12369,5984,9.855705437153821,41.197686202495426,19.929009836029586,28.45514907134654,2.180012431724728,170.38325598417921,20.072214999807922,76.67045975511455,3.3847277049081366,43.01641621781113,False,False,1.8217079234987672,Good
12370,9740,7.212933399517931,34.911849594803805,32.944507417526104,30.464013993209246,1.840133353697825,57.39241451250379,26.845704771617942,75.41858931126144,4.818672503233145,49.52350827271001,False,False,5.3460652240711966,Good
12371,6884,9.942783363107715,24.623883258852235,40.829394370204135,21.52671207951589,2.880841733681596,57.8384720128384,19.7583162643965,42.80044800367178,6.124691167607188,48.0336453878258,False,False,7.576408594017179,Good
12372,7171,8.601718431444198,24.567422352833706,23.10176389411455,12.138991621218448,0.4736769512885584,132.0311917669693,34.330045462670356,40.04637667391122,7.47594452229178,35.84049346435083,False,False,1.6597021863832027,Good
12373,6688,9.174892338290636,24.583378706650745,52.54304016579522,35.711313333306194,2.393938938633787,15.441896186465721,13.986884875877479,19.459861924576035,1.305627230674362,49.621048770503684,False,False,9.261745041428451,Good
12374,5077,9.341782294596435,15.253470470613063,33.708165217823684,8.560685441378624,3.9654618178690733,32.98844071748328,0.2989572670820919,78.65321978695356,0.6771832986856424,45.44868252305461,False,False,4.385256928309491,Good
12375,437,8.904033589975894,29.61972159520319,21.142443228842364,18.58937913628851,3.26658399415773,133.06092599184058,15.11663695411293,29.170788813590963,7.0116720685698,37.404218138024454,False,False,5.419924851719463,Good
12376,5378,11.032535168154876,32.31384003990706,38.55166459953894,9.424483075276255,2.413141347690842,75.37700497698168,15.766885067719427,18.536490446442897,11.876894526970661,45.96889653397866,False,False,10.9331621110481,Good
12377,5824,9.667116103084732,39.29397748848103,20.72454991175323,29.075384874658326,2.516716459195628,151.403538862944,15.528117168293608,73.7472186770792,4.21915444904335,41.99936538219817,False,False,2.629089235454907,Good
12378,2085,11.015246488470146,20.539061639394156,18.744713782652354,23.43539894970583,0.7514971816910453,138.62491797280705,-8.168415496156715,64.0646003452327,16.143811218725393,45.89686036862561,False,False,9.982663325643305,Good
12379,1893,7.653161417419632,27.85562652866053,24.578977570021767,10.511952735913347,2.2796136900546258,77.8205204891264,35.16769120583174,33.892321232085806,17.151275929714316,31.888172572581798,False,False,12.887839826372122,Good
12380,5877,9.909391889518009,42.63193474793204,20.676893511568444,29.115899833460727,2.3395435072342137,170.02616193792997,19.12308503287443,79.51438208694846,3.723473950001447,43.334125145599906,False,False,2.2614271459661537,Good
12381,2949,8.089177781356415,40.05116969509919,22.339321540936854,26.758710390311364,7.790878500366842,172.41671599537193,22.175896855112406,84.17954483004415,9.232745629573904,45.51888373657204,False,False,9.591989478769642,Good
12382,1222,7.821450790330233,24.196265017503265,21.180762808724023,15.392858542399047,2.280540602017484,156.18535678854917,17.410359474213692,80.19227913612572,7.477271394420421,32.81337933639443,False,False,6.525962927638128,Good
12383,1578,7.856638110414171,53.48398479414318,29.475872522259934,13.95110856330465,2.239093843339523,87.6122313035081,38.045977798579386,37.79891556743537,14.830626527374012,34.34887750241198,False,False,11.155505716489964,Good
12384,6780,9.59068251412501,24.378418666990008,46.587752254709855,28.470140821454827,2.651473180630006,36.28788805024554,16.631660725430077,30.36827002730531,3.579505030675064,48.83069668073858,False,False,8.435534665534979,Good
12385,5589,8.997410585687254,24.045803528562416,26.931648087948105,25.318297527300924,3.161239273305519,54.760492529998665,1.7468013378777967,36.22792389337253,7.457113163296318,38.30556010390965,False,False,6.242297317480947,Good
12386,5040,8.96891502409597,18.222333552304974,32.82188611477044,9.087081690751944,3.613408015773658,48.10628799803348,2.332575777458936,72.4820632939901,1.162641480500669,44.78851266351021,False,False,4.388461673236351,Good
12387,2986,9.074791097474995,33.284159072655086,43.65006739178372,6.501185670884073,2.9174733106493225,180.5035953208245,27.246588581646122,22.84276006320671,12.66449955639607,48.619200333243285,False,False,10.295714310891588,Good
12388,6338,9.96361656123558,34.009412937049255,20.764450796662555,21.298204841924104,1.4664066111840666,157.08930169810708,24.531381127186396,53.07969562924107,3.614473969082203,42.72550374044786,False,False,1.7868978834723934,Good
12389,1072,8.247091338590634,29.30535659147282,23.032663571785232,14.413967035459486,2.883703540896381,106.31168843083455,25.216620279091245,30.06148965749368,11.50547949368984,34.53414137514034,False,False,8.80942444322256,Good
12390,3519,7.918753475658408,24.51190430746062,26.909545572365175,19.22891217776594,2.5255947499880804,164.94871706960757,14.711132829068454,62.56796279278254,11.414080305386463,42.63037617622556,False,False,7.728887435788422,Good
12391,1745,10.925488141941498,17.531448881746087,26.053639760333432,25.363769573804422,4.2298998376216765,106.79419527580512,9.065088354666688,64.03696782443157,16.76888930404075,45.843217059113144,False,False,10.334646844960409,Good
12392,9938,10.960231086226791,32.04771208303124,11.208954223260637,19.63916879346925,2.993148026531321,75.96944347001794,15.922730663551691,32.40746218050983,14.036656829130719,49.43735342760213,False,False,3.9783935642740182,Good
12393,7224,10.491401246129762,25.60296634828035,24.077333942690466,2.7920492238466696,3.252322093746643,121.40423115946012,29.827730719202386,78.77337395913976,13.431139210577282,43.71417185887401,False,False,4.700795247014388,Good
12394,3684,6.966691874401287,23.92438943986404,42.06224439213392,16.10790601387613,0.9342940060576184,169.84908974274495,11.612577295555381,87.15498660430018,8.688216876893007,42.75513065851509,False,False,6.229202757351912,Good
12395,8263,6.18990654763688,30.65263488784172,30.301020921723705,22.24786704818078,0.9500934523631199,100.80804221065378,35.56159163131052,81.73103208912745,8.573661691840384,34.582498863490855,False,False,3.0435876331472804,Good
12396,1985,11.161566834083422,15.470524867350306,14.142451178629475,28.89607424799326,0.7300368643344316,154.9601213570731,-8.217188944694474,69.3282309114276,15.398552925068444,46.506528475347594,False,False,9.14961282461839,Good
12397,7462,6.83667044812018,27.21499432781973,24.216780765300424,15.052269744231747,0.6729565623090119,128.21166588907727,37.210110317180245,69.33573474127454,11.475771000630882,28.486126867167417,False,False,1.5790413914463524,Good
12398,4816,6.5700981639809495,38.48381294597826,26.55779736428479,15.359530900277258,1.0908634264297712,156.17765054147526,15.252616805706165,26.02704546810182,6.332202635715209,38.969252351504544,False,False,5.0485177217012165,Good
12399,2408,10.54642992273289,36.77886747653267,33.49055749697481,5.939164716391478,0.8202569446658426,86.28623657389991,-8.012143307577631,47.19970575377785,18.531650260213812,43.94345801138705,False,False,12.651792306574077,Good
12400,6994,9.465282448274108,26.90470743197021,30.380229349005447,16.880322868399475,0.7939896360850284,114.91967274101829,31.955545936730648,34.56573797649917,6.634651832211311,44.0551276336034,False,False,3.3324541853489946,Good
12401,3270,9.169214086924102,33.24249639595175,21.04616845598657,16.272857018418044,6.818440699816418,175.4382260162094,17.097034620627326,58.893626328921265,10.586742742908786,44.81981456397927,False,False,10.076442563903909,Good
12402,3523,7.278416857403352,25.557229943604604,29.42668970419988,21.574025576338094,2.0835713381329115,165.43016419116873,15.245144896904293,70.539914758484,10.711621477897708,42.14156199780014,False,False,6.898600216222631,Good
12403,5470,9.539625542325274,26.295869858545664,28.636685498339567,20.389646878783346,3.0000092695686864,62.72330890701903,4.909828512979308,32.482325537382195,9.035218273667414,39.74843975968864,False,False,7.345031044830051,Good
12404,6855,8.73271380269934,29.125758208634046,51.494541062461316,35.03799601774673,2.2364965812641593,33.49751972311026,20.328127056743547,40.82847464076444,5.281884213605172,49.14304232448957,False,False,8.494632278925371,Good
12405,7099,10.697318733809364,24.328122530280535,23.405789872575653,4.00666861128674,2.482272150458355,125.52298861408772,29.845883039277673,57.86328224987287,10.409237464117501,44.57216139087235,False,False,3.9727043023172017,Good
